merchant_id,merchant_name,signup_date,transaction_id,transaction_date,transaction_type,fd_flag,rto_flag,transaction_status,delivered_flag,not_delivered_flag,number_of_parcels,delivered_parcels,not_delivered_parcels,size,shippment_amount,credit_order_flag,cash_order_flag,dispatching_hub,destination_city,dest_alex_flag,dest_cairo_flag,dest_tanta_flag,dest_banha_flag,dest_mansoura_flag,fd_rev,rto_rev,large_rev,xlarge_rev,cairo_rev,other_cities_rev,cash_collection_rev,shippment_rev,transaction_month,signup_month,total_rev,1st_order_date,1st_order_month
33f04e8d-043f-45e5-9164-4376c94021d1,Jerome Blake,2021-03-15 00:00:00.000,2951,2021-05-22 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,75.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,75.0,May 2021,Mar 2021,103.0,2021-03-15 00:00:00.000,Mar 2021
73d5a726-d75b-4a45-bc36-eddf7db6f1ba,Georg Schultze,2020-08-31 00:00:00.000,2952,2021-05-22 20:16:43.698,FD,1,0,Delivered,1,0,5,5,0,Normal,95.0,0,1,Cairo,Cairo,0,1,0,0,0,275.0,0.0,0.0,0.0,0.0,0.0,40.0,95.0,May 2021,Aug 2020,410.0,2020-09-07 00:00:00.000,Sep 2020
781db3bf-6cd8-4a27-a9cd-2a2680e24b8e,Chew bin Tahir,2021-05-21 00:00:00.000,2953,2021-05-23 00:00:00.000,FD,1,0,Delivered,1,0,7,7,0,Normal,2500.0,0,1,Cairo,Alexandria,1,0,0,0,0,385.0,0.0,0.0,0.0,0.0,70.0,56.0,2500.0,May 2021,May 2021,3011.0,2021-05-23 00:00:00.000,May 2021
d4d10831-eb76-4d53-8983-94e222968d06,Marguerite Dickinson,2021-05-10 00:00:00.000,2954,2021-05-23 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,3000.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,3000.0,May 2021,May 2021,3028.0,2021-05-17 00:00:00.000,May 2021
5b05f18d-609e-4fb7-b533-9e0b08b1f75a,Takeyoshi Kase,2021-04-19 00:00:00.000,2955,2021-05-23 00:00:00.000,RTO,0,1,Delivered,1,0,2,2,0,Normal,1500.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,16.0,1500.0,May 2021,Apr 2021,1616.0,2021-05-10 00:00:00.000,May 2021
861a3f7e-cfc3-4256-9564-c17449de219e,Ryan Jenkins,2021-03-23 00:00:00.000,2956,2021-05-23 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,25.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,50.0,0.0,0.0,0.0,12.5,8.0,25.0,May 2021,Mar 2021,95.5,2021-03-30 00:00:00.000,Mar 2021
da343e5f-56ff-4e75-baa5-e1aafce9db88,Ingeburg Grabowski,2021-04-12 00:00:00.000,2957,2021-05-23 00:00:00.000,FD,1,0,Failed,0,1,4,0,4,Normal,1500.0,0,1,Alexandria,Banha,0,0,0,1,0,200.0,0.0,0.0,0.0,0.0,40.0,16.0,0.0,May 2021,Apr 2021,256.0,2021-04-19 00:00:00.000,Apr 2021
367d402a-e63d-4a68-af94-c1bbf7ed1f19,Friederike Reich,2021-01-04 00:00:00.000,2958,2021-05-23 00:10:14.509,FD,1,0,Failed,0,1,1,0,1,Normal,100.0,0,1,Alexandria,Alexandria,1,0,0,0,0,45.0,0.0,0.0,0.0,0.0,7.5,4.0,0.0,May 2021,Jan 2021,56.5,2021-01-19 00:00:00.000,Jan 2021
10877cbf-d45a-4964-8f0d-c68336cfc6f0,Edda Neuhaus,2020-10-05 00:00:00.000,2959,2021-05-23 01:04:03.476,FD,1,0,Delivered,1,0,1,1,0,Normal,250.0,0,1,Alexandria,Cairo,0,1,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,May 2021,Oct 2020,293.0,2020-10-05 00:00:00.000,Oct 2020
5754ff24-c278-4645-95e2-e46e8786c32e,Asha Fawcett,2021-05-17 00:00:00.000,2960,2021-05-24 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,1500.0,0,1,Mansoura,Cairo,0,1,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,May 2021,May 2021,1543.0,2021-05-24 00:00:00.000,May 2021
4eed1a7b-351b-4f57-a694-b96f24387b37,Rachel Lewis,2021-02-23 00:00:00.000,2961,2021-05-24 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,3000.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,50.0,0.0,0.0,0.0,0.0,8.0,3000.0,May 2021,Feb 2021,3058.0,2021-03-25 00:00:00.000,Mar 2021
5b05f18d-609e-4fb7-b533-9e0b08b1f75a,Takeyoshi Kase,2021-04-19 00:00:00.000,2962,2021-05-24 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,0.0,1,0,Cairo,Alexandria,1,0,0,0,0,0.0,50.0,0.0,0.0,0.0,12.5,0.0,0.0,May 2021,Apr 2021,62.5,2021-05-10 00:00:00.000,May 2021
319db2bb-6006-41f5-936d-f81a14441a94,Bianca Smart,2020-11-11 00:00:00.000,2963,2021-05-24 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,95.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,45.0,0.0,0.0,0.0,0.0,8.0,95.0,May 2021,Nov 2020,148.0,2020-12-11 00:00:00.000,Dec 2020
d6cc968a-bee0-4339-8330-fc42fd5180ee,Gulsina Maslova,2021-05-18 00:00:00.000,2964,2021-05-25 00:00:00.000,FD,1,0,Failed,0,1,5,0,5,Normal,200.0,0,1,Cairo,Banha,0,0,0,1,0,300.0,0.0,0.0,0.0,0.0,62.5,40.0,0.0,May 2021,May 2021,402.5,2021-05-25 00:00:00.000,May 2021
d4d10831-eb76-4d53-8983-94e222968d06,Marguerite Dickinson,2021-05-10 00:00:00.000,2965,2021-05-25 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,75.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,25.0,0.0,0.0,0.0,7.5,3.0,75.0,May 2021,May 2021,110.5,2021-05-17 00:00:00.000,May 2021
afef30db-fcbb-47fb-bb13-d5305a4a59c0,Lillian Le,2021-03-04 00:00:00.000,2966,2021-05-25 00:00:00.000,RTO,0,1,Delivered,1,0,5,5,0,Normal,70.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,125.0,0.0,0.0,0.0,37.5,15.0,70.0,May 2021,Mar 2021,247.5,2021-03-11 00:00:00.000,Mar 2021
861a3f7e-cfc3-4256-9564-c17449de219e,Ryan Jenkins,2021-03-23 00:00:00.000,2967,2021-05-25 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,100.0,0,1,Alexandria,Tanta,0,0,1,0,0,0.0,50.0,0.0,0.0,0.0,12.5,8.0,100.0,May 2021,Mar 2021,170.5,2021-03-30 00:00:00.000,Mar 2021
6c7a8476-e8b8-4e36-a672-f7c5a7a40b5a,Priscilla Mansfield,2021-03-22 00:00:00.000,2968,2021-05-25 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,0.0,1,0,Alexandria,Cairo,0,1,0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May 2021,Mar 2021,50.0,2021-03-29 00:00:00.000,Mar 2021
7bcd3bbb-9d81-4e0c-885b-6c9f54508fb3,Luciana Longoni,2021-05-26 00:00:00.000,2969,2021-05-26 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,150.0,0,1,Alexandria,Alexandria,1,0,0,0,0,55.0,0.0,0.0,0.0,0.0,10.0,8.0,150.0,May 2021,May 2021,223.0,2021-05-26 00:00:00.000,May 2021
5b05f18d-609e-4fb7-b533-9e0b08b1f75a,Takeyoshi Kase,2021-04-19 00:00:00.000,2970,2021-05-26 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,2500.0,0,1,Mansoura,Tanta,0,0,1,0,0,60.0,0.0,0.0,0.0,0.0,12.5,8.0,2500.0,May 2021,Apr 2021,2580.5,2021-05-10 00:00:00.000,May 2021
5fe5d51b-5eee-4ca6-ad7e-e037f8a33ab3,Gerry Rai,2021-02-26 00:00:00.000,2971,2021-05-26 00:00:00.000,FD,1,0,Delivered,1,0,3,3,0,Normal,200.0,0,1,Cairo,Tanta,0,0,1,0,0,135.0,0.0,0.0,0.0,0.0,22.5,12.0,200.0,May 2021,Feb 2021,369.5,2021-03-05 00:00:00.000,Mar 2021
b2b0dc55-e4e9-4a0f-814b-96952469f344,Ralf Nickel,2020-05-01 00:00:00.000,2972,2021-05-26 17:39:33.775,FD,1,0,Failed,0,1,5,0,5,Xlarge,70.0,0,1,Cairo,Alexandria,1,0,0,0,0,200.0,0.0,0.0,100.0,0.0,37.5,15.0,0.0,May 2021,Apr 2020,352.5,2020-05-31 00:00:00.000,May 2020
5754ff24-c278-4645-95e2-e46e8786c32e,Asha Fawcett,2021-05-17 00:00:00.000,2973,2021-05-27 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Xlarge,70.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,30.0,0.0,20.0,0.0,7.5,3.0,70.0,May 2021,May 2021,130.5,2021-05-24 00:00:00.000,May 2021
d4d10831-eb76-4d53-8983-94e222968d06,Marguerite Dickinson,2021-05-10 00:00:00.000,2974,2021-05-27 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Xlarge,2500.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,25.0,0.0,20.0,0.0,7.5,3.0,2500.0,May 2021,May 2021,2555.5,2021-05-17 00:00:00.000,May 2021
1820245d-7d47-46b1-a0e5-1c17a307615b,Ganesan Yassin,2021-04-30 00:00:00.000,2975,2021-05-27 00:00:00.000,RTO,0,1,Failed,0,1,1,0,1,Xlarge,150.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,40.0,0.0,25.0,0.0,0.0,4.0,0.0,May 2021,Apr 2021,69.0,2021-05-03 00:00:00.000,May 2021
861a3f7e-cfc3-4256-9564-c17449de219e,Ryan Jenkins,2021-03-23 00:00:00.000,2976,2021-05-27 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Xlarge,200.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,50.0,0.0,25.0,0.0,12.5,8.0,200.0,May 2021,Mar 2021,295.5,2021-03-30 00:00:00.000,Mar 2021
2e1ea800-20d0-46ef-8394-5b760f834bc1,Fatma Lüdtke,2020-11-18 00:00:00.000,2977,2021-05-27 01:26:01.878,FD,1,0,Failed,0,1,1,0,1,Xlarge,3000.0,0,1,Alexandria,Banha,0,0,0,1,0,40.0,0.0,0.0,20.0,0.0,7.5,3.0,0.0,May 2021,Nov 2020,70.5,2020-12-03 00:00:00.000,Dec 2020
d6cc968a-bee0-4339-8330-fc42fd5180ee,Gulsina Maslova,2021-05-18 00:00:00.000,2978,2021-05-28 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,70.0,0,1,Alexandria,Tanta,0,0,1,0,0,60.0,0.0,15.0,0.0,0.0,12.5,8.0,70.0,May 2021,May 2021,165.5,2021-05-25 00:00:00.000,May 2021
5b05f18d-609e-4fb7-b533-9e0b08b1f75a,Takeyoshi Kase,2021-04-19 00:00:00.000,2979,2021-05-28 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,150.0,0,1,Alexandria,Banha,0,0,0,1,0,60.0,0.0,15.0,0.0,0.0,12.5,8.0,150.0,May 2021,Apr 2021,245.5,2021-05-10 00:00:00.000,May 2021
c6d429fb-0a23-47de-9f00-cb815b9e9b6b,Oliver Reimers,2020-10-26 00:00:00.000,2980,2021-05-28 14:36:41.991,FD,1,0,Delivered,1,0,7,7,0,Large,1500.0,0,1,Mansoura,Banha,0,0,0,1,0,245.0,0.0,70.0,0.0,0.0,52.5,21.0,1500.0,May 2021,Oct 2020,1888.5,2020-11-02 00:00:00.000,Nov 2020
d4d10831-eb76-4d53-8983-94e222968d06,Marguerite Dickinson,2021-05-10 00:00:00.000,2981,2021-05-29 00:00:00.000,RTO,0,1,Delivered,1,0,2,2,0,Large,250.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,50.0,20.0,0.0,0.0,15.0,6.0,250.0,May 2021,May 2021,341.0,2021-05-17 00:00:00.000,May 2021
861a3f7e-cfc3-4256-9564-c17449de219e,Ryan Jenkins,2021-03-23 00:00:00.000,2982,2021-05-29 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Large,1500.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,50.0,15.0,0.0,0.0,12.5,8.0,1500.0,May 2021,Mar 2021,1585.5,2021-03-30 00:00:00.000,Mar 2021
781db3bf-6cd8-4a27-a9cd-2a2680e24b8e,Chew bin Tahir,2021-05-21 00:00:00.000,2983,2021-05-30 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,2500.0,0,1,Cairo,Mansoura,0,0,0,0,1,0.0,45.0,0.0,0.0,0.0,10.0,8.0,2500.0,May 2021,May 2021,2563.0,2021-05-23 00:00:00.000,May 2021
5754ff24-c278-4645-95e2-e46e8786c32e,Asha Fawcett,2021-05-17 00:00:00.000,2984,2021-05-30 00:00:00.000,RTO,0,1,Delivered,1,0,2,2,0,Normal,150.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,60.0,0.0,0.0,0.0,15.0,6.0,150.0,May 2021,May 2021,231.0,2021-05-24 00:00:00.000,May 2021
afef30db-fcbb-47fb-bb13-d5305a4a59c0,Lillian Le,2021-03-04 00:00:00.000,2985,2021-05-30 00:00:00.000,RTO,0,1,Failed,0,1,5,0,5,Normal,95.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,125.0,0.0,0.0,0.0,37.5,15.0,0.0,May 2021,Mar 2021,177.5,2021-03-11 00:00:00.000,Mar 2021
5b05f18d-609e-4fb7-b533-9e0b08b1f75a,Takeyoshi Kase,2021-04-19 00:00:00.000,2986,2021-05-30 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,70.0,0,1,Cairo,Alexandria,1,0,0,0,0,60.0,0.0,0.0,0.0,0.0,12.5,8.0,70.0,May 2021,Apr 2021,150.5,2021-05-10 00:00:00.000,May 2021
33ddff4a-fe21-4b28-8b36-73b60dac1fb1,Wai McLean,2021-05-24 00:00:00.000,2987,2021-05-31 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Normal,150.0,0,1,Alexandria,Mansoura,0,0,0,0,1,275.0,0.0,0.0,0.0,0.0,50.0,40.0,150.0,May 2021,May 2021,515.0,2021-05-31 00:00:00.000,May 2021
87c0c93d-ca5a-453f-9af8-e519127e2e2c,Hugo Linssen,2021-05-12 00:00:00.000,2988,2021-05-31 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,75.0,0,1,Alexandria,Alexandria,1,0,0,0,0,0.0,40.0,0.0,0.0,0.0,10.0,4.0,75.0,May 2021,May 2021,129.0,2021-05-16 00:00:00.000,May 2021
001ca1b3-cb53-43b7-b0f0-95b2ea604193,Nellya Gorshkov,2021-05-03 00:00:00.000,2989,2021-05-31 00:00:00.000,RTO,0,1,Delivered,1,0,3,3,0,Normal,1500.0,0,1,Alexandria,Banha,0,0,0,1,0,0.0,135.0,0.0,0.0,0.0,30.0,24.0,1500.0,May 2021,May 2021,1689.0,2021-05-10 00:00:00.000,May 2021
4eed1a7b-351b-4f57-a694-b96f24387b37,Rachel Lewis,2021-02-23 00:00:00.000,2990,2021-05-31 00:00:00.000,RTO,0,1,Delivered,1,0,3,3,0,Normal,25.0,0,1,Mansoura,Alexandria,1,0,0,0,0,0.0,150.0,0.0,0.0,0.0,37.5,24.0,25.0,May 2021,Feb 2021,236.5,2021-03-25 00:00:00.000,Mar 2021
861a3f7e-cfc3-4256-9564-c17449de219e,Ryan Jenkins,2021-03-23 00:00:00.000,2991,2021-05-31 00:00:00.000,RTO,0,1,Delivered,1,0,5,5,0,Large,100.0,0,1,Cairo,Tanta,0,0,1,0,0,0.0,250.0,75.0,0.0,0.0,62.5,40.0,100.0,May 2021,Mar 2021,527.5,2021-03-30 00:00:00.000,Mar 2021
5fe5d51b-5eee-4ca6-ad7e-e037f8a33ab3,Gerry Rai,2021-02-26 00:00:00.000,2992,2021-05-31 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Large,25.0,0,1,Cairo,Cairo,0,1,0,0,0,225.0,0.0,50.0,0.0,0.0,0.0,20.0,25.0,May 2021,Feb 2021,320.0,2021-03-05 00:00:00.000,Mar 2021
c963e507-f3a3-4117-b2e2-8f9e03e09337,Nunzio Mattioli,2021-05-11 00:00:00.000,2993,2021-06-01 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Large,100.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,40.0,15.0,0.0,0.0,0.0,4.0,100.0,May 2021,May 2021,159.0,2021-05-11 00:00:00.000,May 2021
d4d10831-eb76-4d53-8983-94e222968d06,Marguerite Dickinson,2021-05-10 00:00:00.000,2994,2021-06-01 00:00:00.000,RTO,0,1,Delivered,1,0,5,5,0,Large,3000.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,125.0,50.0,0.0,0.0,37.5,15.0,3000.0,May 2021,May 2021,3227.5,2021-05-17 00:00:00.000,May 2021
6c7a8476-e8b8-4e36-a672-f7c5a7a40b5a,Priscilla Mansfield,2021-03-22 00:00:00.000,2995,2021-06-01 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Xlarge,250.0,0,1,Cairo,Banha,0,0,0,1,0,250.0,0.0,0.0,125.0,0.0,50.0,20.0,250.0,May 2021,Mar 2021,695.0,2021-03-29 00:00:00.000,Mar 2021
861a3f7e-cfc3-4256-9564-c17449de219e,Ryan Jenkins,2021-03-23 00:00:00.000,2996,2021-06-02 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Xlarge,200.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,50.0,0.0,25.0,0.0,0.0,8.0,200.0,Jun 2021,Mar 2021,283.0,2021-03-30 00:00:00.000,Mar 2021
92556e46-ce4e-4095-9df2-ad52b2dc96ea,Zulya Filatova,2021-05-04 00:00:00.000,2997,2021-06-03 00:00:00.000,FD,1,0,Delivered,1,0,4,4,0,Xlarge,200.0,0,1,Alexandria,Alexandria,1,0,0,0,0,180.0,0.0,0.0,80.0,0.0,30.0,16.0,200.0,Jun 2021,May 2021,506.0,2021-06-03 00:00:00.000,Jun 2021
a31d2751-ede8-4c17-97a9-181eff7552f4,Zihao Tse,2021-06-03 00:00:00.000,2998,2021-06-03 00:00:00.000,FD,1,0,Delivered,1,0,5,5,0,Xlarge,0.0,1,0,Alexandria,Banha,0,0,0,1,0,275.0,0.0,0.0,125.0,0.0,50.0,0.0,0.0,Jun 2021,Jun 2021,450.0,2021-06-03 00:00:00.000,Jun 2021
319db2bb-6006-41f5-936d-f81a14441a94,Bianca Smart,2020-11-11 00:00:00.000,2999,2021-06-03 00:00:00.000,RTO,0,1,Delivered,1,0,4,4,0,Xlarge,25.0,0,1,Alexandria,Banha,0,0,0,1,0,0.0,180.0,0.0,100.0,0.0,40.0,32.0,25.0,Jun 2021,Nov 2020,377.0,2020-12-11 00:00:00.000,Dec 2020
e919aa9b-6374-4150-b8ef-032ede651a67,Bella Ermakova,2021-06-04 00:00:00.000,3000,2021-06-04 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,95.0,0,1,Mansoura,Alexandria,1,0,0,0,0,35.0,0.0,0.0,20.0,0.0,7.5,3.0,95.0,Jun 2021,Jun 2021,160.5,2021-06-04 00:00:00.000,Jun 2021
5754ff24-c278-4645-95e2-e46e8786c32e,Asha Fawcett,2021-05-17 00:00:00.000,3001,2021-06-04 00:00:00.000,RTO,0,1,Delivered,1,0,5,5,0,Normal,500.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,150.0,0.0,0.0,0.0,37.5,15.0,500.0,Jun 2021,May 2021,702.5,2021-05-24 00:00:00.000,May 2021
d4d10831-eb76-4d53-8983-94e222968d06,Marguerite Dickinson,2021-05-10 00:00:00.000,3002,2021-06-04 00:00:00.000,RTO,0,1,Delivered,1,0,5,5,0,Normal,0.0,1,0,Cairo,Cairo,0,1,0,0,0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun 2021,May 2021,125.0,2021-05-17 00:00:00.000,May 2021
afef30db-fcbb-47fb-bb13-d5305a4a59c0,Lillian Le,2021-03-04 00:00:00.000,3003,2021-06-04 00:00:00.000,RTO,0,1,Failed,0,1,1,0,1,Normal,250.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,Jun 2021,Mar 2021,28.0,2021-03-11 00:00:00.000,Mar 2021
66dae3f7-6bd0-4e80-9d6d-37426807037a,Dennis Schroeder,2021-05-13 00:00:00.000,3004,2021-06-05 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Normal,150.0,0,1,Cairo,Cairo,0,1,0,0,0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,150.0,Jun 2021,May 2021,183.0,2021-05-13 00:00:00.000,May 2021
4eed1a7b-351b-4f57-a694-b96f24387b37,Rachel Lewis,2021-02-23 00:00:00.000,3005,2021-06-05 00:00:00.000,RTO,0,1,Delivered,1,0,3,3,0,Normal,100.0,0,1,Cairo,Tanta,0,0,1,0,0,0.0,150.0,0.0,0.0,0.0,37.5,24.0,100.0,Jun 2021,Feb 2021,311.5,2021-03-25 00:00:00.000,Mar 2021
5fe5d51b-5eee-4ca6-ad7e-e037f8a33ab3,Gerry Rai,2021-02-26 00:00:00.000,3006,2021-06-05 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,200.0,0,1,Cairo,Banha,0,0,0,1,0,45.0,0.0,0.0,0.0,0.0,7.5,4.0,200.0,Jun 2021,Feb 2021,256.5,2021-03-05 00:00:00.000,Mar 2021
893a5135-2262-46be-a869-8b322b787a03,Marie-Luise Wolters,2021-02-02 00:00:00.000,3007,2021-06-05 11:18:00.512,FD,1,0,Delivered,1,0,1,1,0,Normal,150.0,0,1,Alexandria,Cairo,0,1,0,0,0,55.0,0.0,0.0,0.0,0.0,0.0,8.0,150.0,Jun 2021,Feb 2021,213.0,2021-02-18 00:00:00.000,Feb 2021
b49fe35a-4147-4b6a-a49e-e0241b68d4ba,Mityay Kononov,2021-06-04 00:00:00.000,3008,2021-06-06 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Normal,100.0,0,1,Alexandria,Banha,0,0,0,1,0,60.0,0.0,0.0,0.0,0.0,12.5,8.0,100.0,Jun 2021,Jun 2021,180.5,2021-06-06 00:00:00.000,Jun 2021
781db3bf-6cd8-4a27-a9cd-2a2680e24b8e,Chew bin Tahir,2021-05-21 00:00:00.000,3009,2021-06-06 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Large,70.0,0,1,Alexandria,Alexandria,1,0,0,0,0,0.0,45.0,15.0,0.0,0.0,10.0,8.0,70.0,Jun 2021,May 2021,148.0,2021-05-23 00:00:00.000,May 2021
33f04e8d-043f-45e5-9164-4376c94021d1,Jerome Blake,2021-03-15 00:00:00.000,3010,2021-06-06 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Large,75.0,0,1,Mansoura,Alexandria,1,0,0,0,0,0.0,25.0,10.0,0.0,0.0,7.5,3.0,75.0,Jun 2021,Mar 2021,120.5,2021-03-15 00:00:00.000,Mar 2021
7c17775c-613d-4997-b07b-e47c513008e9,Nurulhuda bin Abd Kadir,2021-06-03 00:00:00.000,3011,2021-06-07 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Large,1500.0,0,1,Cairo,Alexandria,1,0,0,0,0,60.0,0.0,15.0,0.0,0.0,12.5,8.0,1500.0,Jun 2021,Jun 2021,1595.5,2021-06-07 00:00:00.000,Jun 2021
b49fe35a-4147-4b6a-a49e-e0241b68d4ba,Mityay Kononov,2021-06-04 00:00:00.000,3012,2021-06-07 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Large,100.0,0,1,Cairo,Mansoura,0,0,0,0,1,0.0,50.0,15.0,0.0,0.0,12.5,8.0,100.0,Jun 2021,Jun 2021,185.5,2021-06-06 00:00:00.000,Jun 2021
d4d10831-eb76-4d53-8983-94e222968d06,Marguerite Dickinson,2021-05-10 00:00:00.000,3013,2021-06-07 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Xlarge,200.0,0,1,Cairo,Alexandria,1,0,0,0,0,0.0,25.0,0.0,20.0,0.0,7.5,3.0,200.0,Jun 2021,May 2021,255.5,2021-05-17 00:00:00.000,May 2021
861a3f7e-cfc3-4256-9564-c17449de219e,Ryan Jenkins,2021-03-23 00:00:00.000,3014,2021-06-07 00:00:00.000,RTO,0,1,Delivered,1,0,1,1,0,Xlarge,25.0,0,1,Cairo,Banha,0,0,0,1,0,0.0,50.0,0.0,25.0,0.0,12.5,8.0,25.0,Jun 2021,Mar 2021,120.5,2021-03-30 00:00:00.000,Mar 2021
10877cbf-d45a-4964-8f0d-c68336cfc6f0,Edda Neuhaus,2020-10-05 00:00:00.000,3015,2021-06-07 06:53:08.931,FD,1,0,Delivered,1,0,5,5,0,Xlarge,25.0,0,1,Cairo,Cairo,0,1,0,0,0,200.0,0.0,0.0,100.0,0.0,0.0,15.0,25.0,Jun 2021,Oct 2020,340.0,2020-10-05 00:00:00.000,Oct 2020
33ddff4a-fe21-4b28-8b36-73b60dac1fb1,Wai McLean,2021-05-24 00:00:00.000,3016,2021-06-08 00:00:00.000,FD,1,0,Delivered,1,0,1,1,0,Xlarge,70.0,0,1,Cairo,Alexandria,1,0,0,0,0,55.0,0.0,0.0,25.0,0.0,10.0,8.0,70.0,Jun 2021,May 2021,168.0,2021-05-31 00:00:00.000,May 2021
7d5f4b0d-9ce9-448a-a973-e8d3ebfed8d5,Osamu Hagihara,2021-04-06 00:00:00.000,3017,2021-06-08 00:00:00.000,RTO,0,1,Failed,0,1,5,0,5,Xlarge,3000.0,0,1,Alexandria,Cairo,0,1,0,0,0,0.0,175.0,0.0,100.0,0.0,0.0,20.0,0.0,Jun 2021,Apr 2021,295.0,2021-04-09 00:00:00.000,Apr 2021
6c7a8476-e8b8-4e36-a672-f7c5a7a40b5a,Priscilla Mansfield,2021-03-22 00:00:00.000,3018,2021-06-08 00:00:00.000,FD,1,0,Delivered,1,0,4,4,0,Xlarge,70.0,0,1,Alexandria,Alexandria,1,0,0,0,0,200.0,0.0,0.0,100.0,0.0,40.0,16.0,70.0,Jun 2021,Mar 2021,426.0,2021-03-29 00:00:00.000,Mar 2021
f334b6d1-babe-4bbc-ad6f-274a16e2287c,Edeltraud Buchholz,2020-07-16 00:00:00.000,3019,2021-06-08 21:09:03.282,FD,1,0,Failed,0,1,5,0,5,Normal,250.0,0,1,Alexandria,Alexandria,1,0,0,0,0,250.0,0.0,0.0,0.0,0.0,50.0,20.0,0.0,Jun 2021,Jul 2020,320.0,2020-07-23 00:00:00.000,Jul 2020
7d5f4b0d-9ce9-448a-a973-e8d3ebfed8d5,Osamu Hagihara,2021-04-06 00:00:00.000,3020,2021-06-09 00:00:00.000,RTO,0,1,Failed,0,1,5,0,5,Normal,75.0,0,1,Mansoura,Cairo,0,1,0,0,0,0.0,175.0,0.0,0.0,0.0,0.0,20.0,0.0,Jun 2021,Apr 2021,195.0,2021-04-09 00:00:00.000,Apr 2021
